pptyp,dpurp,mode,deptm_hr,trexpfac,travdist,travtime,delay,source
Full-Time Worker,Personal Business,Bike,12,66.67498332,2.135603409,14.23735606,0,survey
Full-Time Worker,Personal Business,Bike,13,82.57247335,0.571707955,3.811386364,0,survey
Full-Time Worker,Personal Business,Bike,15,461.8392787,11.38539288,75.90261923,0,survey
Full-Time Worker,Personal Business,Bike,16,440.8196393,4.890166882,32.60111255,0,survey
Full-Time Worker,Personal Business,Bike,17,413.941069,3.883551537,25.89034358,0,survey
Full-Time Worker,Personal Business,Bike,18,867.2046404,1.322486079,8.816573857,0,survey
Full-Time Worker,Personal Business,Bike,19,1013.273325,7.756114522,51.70743014,0,survey
Full-Time Worker,Personal Business,HOV2,5,2108.10437,23.48016481,42.36803612,0,survey
Full-Time Worker,Personal Business,HOV2,6,2384.795002,3.893541575,10.92948186,0,survey
Full-Time Worker,Personal Business,HOV2,7,2607.104739,3.013942961,11.27288671,0,survey
Full-Time Worker,Personal Business,HOV2,8,6087.262006,3.059994665,8.94137837,0,survey
Full-Time Worker,Personal Business,HOV2,9,4681.537277,8.745956513,19.08732888,0,survey
Full-Time Worker,Personal Business,HOV2,10,7608.104583,16.77805157,26.5319648,0,survey
Full-Time Worker,Personal Business,HOV2,11,2880.574212,10.21118024,21.36715527,0,survey
Full-Time Worker,Personal Business,HOV2,12,3311.453382,6.610647789,17.89770796,0,survey
Full-Time Worker,Personal Business,HOV2,13,4204.619063,2.833789121,9.994042302,0,survey
Full-Time Worker,Personal Business,HOV2,14,5604.952652,10.03639305,20.8044085,0,survey
Full-Time Worker,Personal Business,HOV2,15,5422.454105,4.552983418,14.03037101,0,survey
Full-Time Worker,Personal Business,HOV2,16,8310.885966,7.113613909,16.8493438,0,survey
Full-Time Worker,Personal Business,HOV2,17,12407.31315,6.70808201,15.83721406,0,survey
Full-Time Worker,Personal Business,HOV2,18,13666.91307,6.600649585,16.83313504,0,survey
Full-Time Worker,Personal Business,HOV2,19,5903.099068,7.112530934,15.63563209,0,survey
Full-Time Worker,Personal Business,HOV2,20,1513.055557,6.685751756,15.59486735,0,survey
Full-Time Worker,Personal Business,HOV2,21,1765.359677,2.348658607,7.921256946,0,survey
Full-Time Worker,Personal Business,HOV2,22,428.2737031,21.14,35.29,0,survey
Full-Time Worker,Personal Business,HOV2,23,428.2737031,8.03,18.13,0,survey
Full-Time Worker,Personal Business,HOV3+,7,5721.083131,7.733484987,14.03031391,0,survey
Full-Time Worker,Personal Business,HOV3+,8,984.4211693,8.337182492,15.11988844,0,survey
Full-Time Worker,Personal Business,HOV3+,9,424.9538067,12.43799722,23.73288803,0,survey
Full-Time Worker,Personal Business,HOV3+,10,2237.274095,7.300076963,14.58768439,0,survey
Full-Time Worker,Personal Business,HOV3+,11,2008.700076,10.79886316,20.41662919,0,survey
Full-Time Worker,Personal Business,HOV3+,12,8551.44852,5.865756258,14.80571568,0,survey
Full-Time Worker,Personal Business,HOV3+,13,656.1845648,2.17190202,7.770825319,0,survey
Full-Time Worker,Personal Business,HOV3+,14,5676.0535,18.12125758,31.43895703,0,survey
Full-Time Worker,Personal Business,HOV3+,15,2008.473535,6.863207664,17.69398343,0,survey
Full-Time Worker,Personal Business,HOV3+,16,248.3955462,9.854690708,24.19244266,0,survey
Full-Time Worker,Personal Business,HOV3+,17,3116.655461,1.15496346,6.827062347,0,survey
Full-Time Worker,Personal Business,HOV3+,18,3729.698483,14.56058826,26.63063463,0,survey
Full-Time Worker,Personal Business,HOV3+,19,3932.201764,30.07557999,39.67206319,0,survey
Full-Time Worker,Personal Business,HOV3+,20,305.9239039,1.237156061,6.138799693,0,survey
Full-Time Worker,Personal Business,HOV3+,21,1345.574317,11.3,24.01,0,survey
Full-Time Worker,Personal Business,HOV3+,22,273.3101693,32.59,44.05,0,survey
Full-Time Worker,Personal Business,Other,8,299.3626958,21.92,37.25,0,survey
Full-Time Worker,Personal Business,Other,9,58.67364977,3.49,19.33,0,survey
Full-Time Worker,Personal Business,Other,12,62.84814819,2.796619318,11.35329316,0,survey
Full-Time Worker,Personal Business,Other,13,216.4952627,8.45,16.27,0,survey
Full-Time Worker,Personal Business,Other,16,878.2872274,12.49579618,23.43011174,0,survey
Full-Time Worker,Personal Business,Other,17,91.32302174,1.813295455,15.39652686,0,survey
Full-Time Worker,Personal Business,Other,18,79.08260555,1.003241035,10.60852897,0,survey
Full-Time Worker,Personal Business,SOV,3,713.8863154,14.06078853,23.56867041,0,survey
Full-Time Worker,Personal Business,SOV,4,1518.727335,3.493416685,11.51951916,0,survey
Full-Time Worker,Personal Business,SOV,5,1597.737692,2.90859051,6.649049657,0,survey
Full-Time Worker,Personal Business,SOV,6,8086.389088,4.238765683,11.6157135,0,survey
Full-Time Worker,Personal Business,SOV,7,14789.18764,7.947839939,19.52046245,0,survey
Full-Time Worker,Personal Business,SOV,8,12751.25882,5.315795961,15.74364178,0,survey
Full-Time Worker,Personal Business,SOV,9,21014.58831,6.012222363,15.08565684,0,survey
Full-Time Worker,Personal Business,SOV,10,14492.48752,5.486003306,15.16039527,0,survey
Full-Time Worker,Personal Business,SOV,11,16238.44845,5.630832347,14.56823754,0,survey
Full-Time Worker,Personal Business,SOV,12,17125.33269,6.72942347,20.73782468,0,survey
Full-Time Worker,Personal Business,SOV,13,28627.84818,5.271705854,14.43482441,0,survey
Full-Time Worker,Personal Business,SOV,14,18271.03054,7.247772922,17.58670504,0,survey
Full-Time Worker,Personal Business,SOV,15,30149.53373,7.005677291,21.55826875,0,survey
Full-Time Worker,Personal Business,SOV,16,34039.49672,6.643517903,19.10512692,0,survey
Full-Time Worker,Personal Business,SOV,17,35813.09038,6.281287096,18.24294141,0,survey
Full-Time Worker,Personal Business,SOV,18,25628.59279,6.222295897,15.94447439,0,survey
Full-Time Worker,Personal Business,SOV,19,8869.016058,4.173711013,14.45212886,0,survey
Full-Time Worker,Personal Business,SOV,20,6564.247136,3.340426389,10.62902527,0,survey
Full-Time Worker,Personal Business,SOV,21,3546.078933,1.847121261,8.440822163,0,survey
Full-Time Worker,Personal Business,SOV,22,2176.128023,8.983959069,18.85095224,0,survey
Full-Time Worker,Personal Business,SOV,23,841.1055481,7.860596556,20.21852139,0,survey
Full-Time Worker,Personal Business,School Bus,13,745.2640054,23.44,38.38,0,survey
Full-Time Worker,Personal Business,Transit,6,198.7341239,12.49,52.23158712,0,survey
Full-Time Worker,Personal Business,Transit,7,427.6082962,7.469675581,40.59179894,0,survey
Full-Time Worker,Personal Business,Transit,8,985.3257937,7.150303072,45.57133826,0,survey
Full-Time Worker,Personal Business,Transit,9,760.1301338,5.074749791,40.55630369,0,survey
Full-Time Worker,Personal Business,Transit,10,429.5797716,1.749312343,14.47364016,0,survey
Full-Time Worker,Personal Business,Transit,11,1000.779103,13.9995206,84.5072439,0,survey
Full-Time Worker,Personal Business,Transit,12,237.3531008,4.677440343,38.94159051,0,survey
Full-Time Worker,Personal Business,Transit,14,1337.67703,6.842575286,29.53792609,0,survey
Full-Time Worker,Personal Business,Transit,15,1356.741015,6.596486915,38.7730295,0,survey
Full-Time Worker,Personal Business,Transit,16,3844.774814,12.47818317,44.89067502,0,survey
Full-Time Worker,Personal Business,Transit,17,1137.678717,4.150871382,24.59310415,0,survey
Full-Time Worker,Personal Business,Transit,18,1599.202095,10.74798403,48.61781672,0,survey
Full-Time Worker,Personal Business,Transit,19,140.5766694,7.979227111,27.6141823,0,survey
Full-Time Worker,Personal Business,Walk,4,137.2990529,0.588922268,11.77844535,0,survey
Full-Time Worker,Personal Business,Walk,5,47.64623912,0.563838859,11.27677717,0,survey
Full-Time Worker,Personal Business,Walk,6,302.3995812,0.457749993,9.154999855,0,survey
Full-Time Worker,Personal Business,Walk,7,2207.546686,1.038659921,20.77319842,0,survey
Full-Time Worker,Personal Business,Walk,8,1428.039877,1.150623835,23.0124767,0,survey
Full-Time Worker,Personal Business,Walk,9,5988.892987,1.631177027,32.62354054,0,survey
Full-Time Worker,Personal Business,Walk,10,2669.690903,0.934059233,18.70358105,0,survey
Full-Time Worker,Personal Business,Walk,11,1270.38883,0.777196287,15.54392575,0,survey
Full-Time Worker,Personal Business,Walk,12,2938.23004,1.133784584,22.67569169,0,survey
Full-Time Worker,Personal Business,Walk,13,3113.307276,0.393303302,7.893571063,0,survey
Full-Time Worker,Personal Business,Walk,14,2333.578774,0.607927877,12.19952521,0,survey
Full-Time Worker,Personal Business,Walk,15,1886.054893,0.963439429,19.26878858,0,survey
Full-Time Worker,Personal Business,Walk,16,3880.502311,1.309708453,26.19416906,0,survey
Full-Time Worker,Personal Business,Walk,17,5370.565897,1.003270643,20.20360161,0,survey
Full-Time Worker,Personal Business,Walk,18,4212.409157,0.588803324,11.77606648,0,survey
Full-Time Worker,Personal Business,Walk,19,1128.204687,0.438703793,8.774075865,0,survey
Full-Time Worker,Personal Business,Walk,20,1919.843527,0.624395714,12.52799968,0,survey
Full-Time Worker,Personal Business,Walk,21,177.2978862,0.209469697,4.189393939,0,survey
Full-Time Worker,Personal Business,Walk,22,206.6489833,0.969720839,19.39441678,0,survey
Full-Time Worker,School,HOV2,8,288.493059,0.692992424,5.239995348,0,survey
Full-Time Worker,School,HOV2,16,403.2660628,12.16,20.25,0,survey
Full-Time Worker,School,HOV2,17,699.7195796,7.184978363,21.58663865,0,survey
Full-Time Worker,School,HOV2,18,81.29939212,1.623853409,9.344279266,0,survey
Full-Time Worker,School,HOV3+,8,578.2477372,3.764603399,14.33880037,0,survey
Full-Time Worker,School,SOV,2,115.8261815,12.33,25.03,0,survey
Full-Time Worker,School,SOV,8,256.0770083,13.94,28.71,0,survey
Full-Time Worker,School,SOV,9,166.4912301,9.37,23.38,0,survey
Full-Time Worker,School,SOV,10,496.5392956,1.737980054,8.198917145,0,survey
Full-Time Worker,School,SOV,11,90.4918021,4.81,21.44,0,survey
Full-Time Worker,School,SOV,12,200.3760508,3.2,12.27,0,survey
Full-Time Worker,School,SOV,13,101.4440165,9.28,23.2,0,survey
Full-Time Worker,School,SOV,14,165.7302352,0.808881818,10.88138636,0,survey
Full-Time Worker,School,SOV,15,2466.913115,16.98361401,37.84356438,0,survey
Full-Time Worker,School,SOV,16,610.5425553,8.650824709,22.1611087,0,survey
Full-Time Worker,School,SOV,17,1013.39272,6.271088034,20.21643287,0,survey
Full-Time Worker,School,SOV,18,1435.111644,7.636128169,21.35760064,0,survey
Full-Time Worker,School,SOV,21,432.5728971,4.38,12.56,0,survey
Full-Time Worker,School,Transit,5,59.51364474,2.05,26.79251888,0,survey
Full-Time Worker,School,Transit,7,360.8366165,15.87221389,90.33453396,0,survey
Full-Time Worker,School,Transit,10,1720.550171,0,0,0,survey
Full-Time Worker,School,Transit,11,150.8860005,4.42,21.71201517,0,survey
Full-Time Worker,School,Transit,16,103.2400048,13.41,39.36906442,0,survey
Full-Time Worker,School,Walk,9,175.3595897,0.385744273,7.714885455,0,survey
Full-Time Worker,School,Walk,10,78.18895898,0.565758925,11.31517851,0,survey
Full-Time Worker,School,Walk,11,193.9202335,0.01,1,0,survey
Full-Time Worker,School,Walk,12,48.39388484,0.324155045,6.483100909,0,survey
Full-Time Worker,School,Walk,13,193.9202335,0.01,1,0,survey
Full-Time Worker,School,Walk,17,102.1766848,1.240063636,24.80127273,0,survey
Full-Time Worker,School,Walk,18,426.8315034,0.234848485,4.696969697,0,survey
Full-Time Worker,Shop,Bike,7,104.5759195,2.457236428,16.38157619,0,survey
Full-Time Worker,Shop,Bike,8,1539.302871,5.581244368,37.20829578,0,survey
Full-Time Worker,Shop,Bike,9,187.8889135,1.678509835,11.19006556,0,survey
Full-Time Worker,Shop,Bike,10,113.2309361,2.651647617,17.67765078,0,survey
Full-Time Worker,Shop,Bike,16,844.1812205,4.207224052,28.04816035,0,survey
Full-Time Worker,Shop,Bike,17,330.0157674,1.281726666,8.544844441,0,survey
Full-Time Worker,Shop,Bike,18,806.7693055,1.149440531,7.635724862,0,survey
Full-Time Worker,Shop,Bike,19,1026.397909,4.107666028,27.38444019,0,survey
Full-Time Worker,Shop,Bike,20,113.8959081,1.084134307,7.227562045,0,survey
Full-Time Worker,Shop,HOV2,5,713.5446267,7.93,17.87,0,survey
Full-Time Worker,Shop,HOV2,7,2959.746792,35.37804002,49.91608951,0,survey
Full-Time Worker,Shop,HOV2,8,6352.163313,2.383177477,9.082328422,0,survey
Full-Time Worker,Shop,HOV2,9,1708.276204,3.767486793,11.24490751,0,survey
Full-Time Worker,Shop,HOV2,10,2849.183895,4.898374741,12.80016675,0,survey
Full-Time Worker,Shop,HOV2,11,2483.755993,8.10554375,21.97404418,0,survey
Full-Time Worker,Shop,HOV2,12,4836.351296,6.763169734,16.62614612,0,survey
Full-Time Worker,Shop,HOV2,13,4921.072882,8.333784361,18.64543895,0,survey
Full-Time Worker,Shop,HOV2,14,10649.98473,6.695879861,17.67850055,0,survey
Full-Time Worker,Shop,HOV2,15,7479.249438,5.01952773,17.31307071,0,survey
Full-Time Worker,Shop,HOV2,16,9336.332977,5.13865886,14.74113421,0,survey
Full-Time Worker,Shop,HOV2,17,17211.08552,7.41268105,20.9078335,0,survey
Full-Time Worker,Shop,HOV2,18,13269.5845,4.033550002,12.56371541,0,survey
Full-Time Worker,Shop,HOV2,19,12341.66657,4.233722681,12.07967837,0,survey
Full-Time Worker,Shop,HOV2,20,7789.170503,5.705202626,13.75639033,0,survey
Full-Time Worker,Shop,HOV2,21,4558.561861,5.081797195,14.07128944,0,survey
Full-Time Worker,Shop,HOV2,22,720.6978428,1.061504372,6.962515338,0,survey
Full-Time Worker,Shop,HOV3+,7,274.8913122,12.1,25.37,0,survey
Full-Time Worker,Shop,HOV3+,9,2202.786559,2.522751686,10.485353,0,survey
Full-Time Worker,Shop,HOV3+,10,3352.71493,2.590537092,11.2844119,0,survey
Full-Time Worker,Shop,HOV3+,11,3348.119002,5.443140162,13.00088543,0,survey
Full-Time Worker,Shop,HOV3+,12,2853.925521,15.6033041,24.75919539,0,survey
Full-Time Worker,Shop,HOV3+,13,2176.18103,7.777169671,19.00050972,0,survey
Full-Time Worker,Shop,HOV3+,15,8060.180838,9.587870663,21.07080477,0,survey
Full-Time Worker,Shop,HOV3+,16,3295.34651,4.595846363,13.68366358,0,survey
Full-Time Worker,Shop,HOV3+,17,6900.513594,2.873993692,19.95427182,0,survey
Full-Time Worker,Shop,HOV3+,18,6991.171818,3.203126815,10.24196422,0,survey
Full-Time Worker,Shop,HOV3+,19,8072.919376,3.770966265,12.6968663,0,survey
Full-Time Worker,Shop,HOV3+,20,3007.2073,0.894495009,4.752534835,0,survey
Full-Time Worker,Shop,HOV3+,21,203.7339814,1.126427273,4.820060888,0,survey
Full-Time Worker,Shop,HOV3+,22,99.30748772,0.658019697,8.883265909,0,survey
Full-Time Worker,Shop,Other,12,451.9175372,7.92,25.45,0,survey
Full-Time Worker,Shop,Other,15,136.6876917,6.83,26.79,0,survey
Full-Time Worker,Shop,Other,17,71.56417497,1.875784848,17.86586688,0,survey
Full-Time Worker,Shop,SOV,3,1015.381776,0.483985606,2.897628109,0,survey
Full-Time Worker,Shop,SOV,4,758.9478538,2.168659848,7.570771994,0,survey
Full-Time Worker,Shop,SOV,5,572.4152355,8.590003919,19.15080132,0,survey
Full-Time Worker,Shop,SOV,6,2274.403587,7.974504161,16.97239222,0,survey
Full-Time Worker,Shop,SOV,7,15131.2141,2.605704686,13.59574942,0,survey
Full-Time Worker,Shop,SOV,8,8378.81066,2.811884804,9.473311177,0,survey
Full-Time Worker,Shop,SOV,9,9538.805672,2.947409691,10.0158071,0,survey
Full-Time Worker,Shop,SOV,10,22597.73782,3.82778136,13.79391868,0,survey
Full-Time Worker,Shop,SOV,11,19451.53624,4.974954648,13.79614839,0,survey
Full-Time Worker,Shop,SOV,12,23869.23083,2.814134795,9.384902186,0,survey
Full-Time Worker,Shop,SOV,13,17637.48758,4.433625938,15.41594402,0,survey
Full-Time Worker,Shop,SOV,14,17818.8651,10.31298607,23.80449111,0,survey
Full-Time Worker,Shop,SOV,15,36177.25611,7.196911532,18.68927039,0,survey
Full-Time Worker,Shop,SOV,16,54641.69816,9.776693402,22.45726301,0,survey
Full-Time Worker,Shop,SOV,17,55253.48997,5.922923168,17.19706741,0,survey
Full-Time Worker,Shop,SOV,18,33528.56488,4.746131205,21.21379784,0,survey
Full-Time Worker,Shop,SOV,19,29481.49857,5.919371326,15.61418696,0,survey
Full-Time Worker,Shop,SOV,20,14008.86284,4.326581828,11.93177424,0,survey
Full-Time Worker,Shop,SOV,21,8244.865525,4.88605003,12.71985708,0,survey
Full-Time Worker,Shop,SOV,22,1816.576346,5.923538703,13.9530913,0,survey
Full-Time Worker,Shop,SOV,23,165.0749068,2.128895548,15.61659273,0,survey
Full-Time Worker,Shop,Transit,7,418.7529076,3.816581892,33.87948718,0,survey
Full-Time Worker,Shop,Transit,8,93.68523173,2.652698357,25.89443512,0,survey
Full-Time Worker,Shop,Transit,9,475.7433979,6.379293271,37.03330585,0,survey
Full-Time Worker,Shop,Transit,10,250.1242385,1.33452187,15.17005758,0,survey
Full-Time Worker,Shop,Transit,11,567.0303919,1.623236922,18.11626344,0,survey
Full-Time Worker,Shop,Transit,12,201.4849044,2.373841769,29.23206699,0,survey
Full-Time Worker,Shop,Transit,13,424.1353171,9.061317093,31.87737356,0,survey
Full-Time Worker,Shop,Transit,14,1217.334781,13.80440485,49.23916498,0,survey
Full-Time Worker,Shop,Transit,15,1067.223186,16.29210296,86.74946045,0,survey
Full-Time Worker,Shop,Transit,16,2154.661429,13.94308362,48.21575819,0,survey
Full-Time Worker,Shop,Transit,17,6830.562011,11.74969481,47.24552598,0,survey
Full-Time Worker,Shop,Transit,18,1604.11001,3.446629736,26.22834242,0,survey
Full-Time Worker,Shop,Transit,19,347.126735,5.099965215,25.52127032,0,survey
Full-Time Worker,Shop,Transit,20,328.5972321,2.3000476,22.97357709,0,survey
Full-Time Worker,Shop,Transit,23,72.76764742,12.1,53.77697737,0,survey
Full-Time Worker,Shop,Walk,6,81.97394134,0.188636364,3.772727273,0,survey
Full-Time Worker,Shop,Walk,7,606.9814409,1.894192928,37.88385856,0,survey
Full-Time Worker,Shop,Walk,8,1591.840413,1.373764002,27.47528003,0,survey
Full-Time Worker,Shop,Walk,9,7482.475258,0.865367267,17.79199453,0,survey
Full-Time Worker,Shop,Walk,10,5932.909523,0.586076392,11.80371978,0,survey
Full-Time Worker,Shop,Walk,11,3640.780918,0.768766607,15.39464149,0,survey
Full-Time Worker,Shop,Walk,12,7110.777388,1.054533038,21.09066077,0,survey
Full-Time Worker,Shop,Walk,13,5682.65689,0.894061359,17.89462809,0,survey
Full-Time Worker,Shop,Walk,14,1067.738316,0.989209595,19.7841919,0,survey
Full-Time Worker,Shop,Walk,15,3943.737573,0.844614154,16.93266076,0,survey
Full-Time Worker,Shop,Walk,16,4543.332401,0.997219121,19.98523575,0,survey
Full-Time Worker,Shop,Walk,17,9978.028174,0.836026174,16.72807672,0,survey
Full-Time Worker,Shop,Walk,18,7806.451524,1.256404768,25.18644231,0,survey
Full-Time Worker,Shop,Walk,19,3172.782394,0.797758916,15.95517831,0,survey
Full-Time Worker,Shop,Walk,20,3737.658605,0.757582182,15.15164364,0,survey
Full-Time Worker,Shop,Walk,21,1860.751714,2.43535165,48.70703299,0,survey
Full-Time Worker,Shop,Walk,22,1165.845517,0.803620584,16.07241169,0,survey
Full-Time Worker,Shop,Walk,23,129.5157721,0.121212121,2.424242424,0,survey
Full-Time Worker,Social,Bike,5,50.65692837,0.316072492,2.107149949,0,survey
Full-Time Worker,Social,Bike,6,150.2836314,1.510191473,10.06794315,0,survey
Full-Time Worker,Social,Bike,7,252.8454495,1.018522606,6.790150707,0,survey
Full-Time Worker,Social,Bike,8,56.05376536,2.053407379,13.68938253,0,survey
Full-Time Worker,Social,Bike,10,352.4204022,6.714343507,41.33277418,0,survey
Full-Time Worker,Social,Bike,11,1650.368347,14.29742813,95.3161875,0,survey
Full-Time Worker,Social,Bike,12,1668.501027,14.99011386,99.93409239,0,survey
Full-Time Worker,Social,Bike,15,487.9884108,12.54282216,83.61881442,0,survey
Full-Time Worker,Social,Bike,16,2345.57456,2.099964238,13.99976158,0,survey
Full-Time Worker,Social,Bike,17,1686.255815,1.811062078,11.88287658,0,survey
Full-Time Worker,Social,Bike,18,3542.983042,7.207400009,48.04933339,0,survey
Full-Time Worker,Social,Bike,19,281.5378165,3.282692585,21.88461723,0,survey
Full-Time Worker,Social,Bike,20,504.0523911,3.748280398,24.98853598,0,survey
Full-Time Worker,Social,Bike,22,77.40551111,2.848100409,18.98733606,0,survey
Full-Time Worker,Social,HOV2,4,930.4693544,1.097371717,5.183852962,0,survey
Full-Time Worker,Social,HOV2,5,95.23177768,10.22,19.98,0,survey
Full-Time Worker,Social,HOV2,6,24.17004262,2.462497348,11.21474696,0,survey
Full-Time Worker,Social,HOV2,7,1734.501627,1.180650049,5.991551522,0,survey
Full-Time Worker,Social,HOV2,8,5396.704924,2.670929149,10.37127784,0,survey
Full-Time Worker,Social,HOV2,9,4198.355567,8.991007295,21.84897487,0,survey
Full-Time Worker,Social,HOV2,10,1499.661842,5.951608043,16.61518855,0,survey
Full-Time Worker,Social,HOV2,11,3524.880003,8.638942194,17.42822838,0,survey
Full-Time Worker,Social,HOV2,12,212.2499744,2.53782502,9.290569417,0,survey
Full-Time Worker,Social,HOV2,13,1984.559795,6.975894441,18.16914493,0,survey
Full-Time Worker,Social,HOV2,14,1682.993061,8.653887064,20.52108697,0,survey
Full-Time Worker,Social,HOV2,15,3028.415126,8.440642511,17.95704007,0,survey
Full-Time Worker,Social,HOV2,16,5747.112403,8.772089186,18.64696261,0,survey
Full-Time Worker,Social,HOV2,17,20702.80746,5.391333911,14.79731847,0,survey
Full-Time Worker,Social,HOV2,18,22594.2973,3.723246955,11.44033211,0,survey
Full-Time Worker,Social,HOV2,19,5081.617596,6.785045312,17.16885924,0,survey
Full-Time Worker,Social,HOV2,20,2976.576317,7.55733207,16.14982018,0,survey
Full-Time Worker,Social,HOV2,21,950.5375371,4.356701249,12.31044803,0,survey
Full-Time Worker,Social,HOV2,22,408.383876,13.52732883,26.34261747,0,survey
Full-Time Worker,Social,HOV3+,6,141.5099468,1.993866667,9.705439216,0,survey
Full-Time Worker,Social,HOV3+,7,39.15197203,68.02,93.36,0,survey
Full-Time Worker,Social,HOV3+,8,370.249201,3.22,13.76,0,survey
Full-Time Worker,Social,HOV3+,10,2148.013347,10.49179397,22.88052632,0,survey
Full-Time Worker,Social,HOV3+,11,432.652937,3.03,11.58,0,survey
Full-Time Worker,Social,HOV3+,12,975.2348017,0.82930101,8.628259446,0,survey
Full-Time Worker,Social,HOV3+,13,843.9899463,1.908926229,10.4235484,0,survey
Full-Time Worker,Social,HOV3+,14,2675.172291,3.946795085,13.40880836,0,survey
Full-Time Worker,Social,HOV3+,15,3710.416466,32.47857234,41.68817617,0,survey
Full-Time Worker,Social,HOV3+,16,4148.650845,6.944141783,16.98749373,0,survey
Full-Time Worker,Social,HOV3+,17,6800.53336,7.216777204,17.98526805,0,survey
Full-Time Worker,Social,HOV3+,18,6938.535755,11.10897724,22.06197902,0,survey
Full-Time Worker,Social,HOV3+,19,1368.548902,3.478946716,11.68058059,0,survey
Full-Time Worker,Social,HOV3+,20,782.9302247,3.638477826,11.16358758,0,survey
Full-Time Worker,Social,HOV3+,21,211.6269249,2.225758529,11.57900038,0,survey
Full-Time Worker,Social,HOV3+,22,100.4915902,2.931357323,11.99372301,0,survey
Full-Time Worker,Social,Other,8,232.633777,42.89,63.74,0,survey
Full-Time Worker,Social,Other,16,109.0599171,17.53,32.92,0,survey
Full-Time Worker,Social,Other,17,437.982132,15.43170702,35.62043572,0,survey
Full-Time Worker,Social,Other,18,204.6553823,1.6714875,13.44837328,0,survey
Full-Time Worker,Social,Other,19,39.15197203,3.51,16.59,0,survey
Full-Time Worker,Social,Other,20,525.8970061,3.106790233,14.07331423,0,survey
Full-Time Worker,Social,Other,21,105.9154539,0.923295455,11.25334225,0,survey
Full-Time Worker,Social,Other,22,52.71958054,1.848777273,13.90893575,0,survey
Full-Time Worker,Social,SOV,3,792.9294841,25.97618137,45.64381481,0,survey
Full-Time Worker,Social,SOV,4,4879.044622,14.27319092,24.29552289,0,survey
Full-Time Worker,Social,SOV,5,8868.578087,6.364779514,24.07157022,0,survey
Full-Time Worker,Social,SOV,6,7600.122796,4.80723005,13.3258093,0,survey
Full-Time Worker,Social,SOV,7,7480.877258,4.532133086,13.24688154,0,survey
Full-Time Worker,Social,SOV,8,4524.195836,3.61562218,12.17481923,0,survey
Full-Time Worker,Social,SOV,9,2635.176868,5.06300239,15.11235939,0,survey
Full-Time Worker,Social,SOV,10,6297.220681,12.21372688,24.82984374,0,survey
Full-Time Worker,Social,SOV,11,7103.944241,6.394278573,16.74113869,0,survey
Full-Time Worker,Social,SOV,12,6910.580078,5.664048879,15.04516143,0,survey
Full-Time Worker,Social,SOV,13,4368.88051,5.08281292,13.36237325,0,survey
Full-Time Worker,Social,SOV,14,6847.055975,8.792524207,21.06011813,0,survey
Full-Time Worker,Social,SOV,15,11972.55536,8.101324548,21.25176148,0,survey
Full-Time Worker,Social,SOV,16,24911.56404,9.118908623,23.03436442,0,survey
Full-Time Worker,Social,SOV,17,31382.30251,6.194906356,17.49043823,0,survey
Full-Time Worker,Social,SOV,18,39318.06873,6.067240186,15.92168253,0,survey
Full-Time Worker,Social,SOV,19,22497.3983,6.492811666,16.60991336,0,survey
Full-Time Worker,Social,SOV,20,4470.679633,3.707244238,11.66624672,0,survey
Full-Time Worker,Social,SOV,21,989.6397952,4.688509651,15.229087,0,survey
Full-Time Worker,Social,SOV,22,1342.952187,6.289075795,16.01031931,0,survey
Full-Time Worker,Social,School Bus,9,745.2640054,22.9,38.63,0,survey
Full-Time Worker,Social,Transit,4,416.7091694,23.92,108.1867041,0,survey
Full-Time Worker,Social,Transit,5,1105.20973,10.76465902,68.00150513,0,survey
Full-Time Worker,Social,Transit,6,262.7634339,2.96005857,22.00460179,0,survey
Full-Time Worker,Social,Transit,8,93.7284468,1.87,23.83485234,0,survey
Full-Time Worker,Social,Transit,9,200.8778374,6.28640591,55.55293957,0,survey
Full-Time Worker,Social,Transit,10,254.729144,14.47899736,49.53398011,0,survey
Full-Time Worker,Social,Transit,11,358.3999857,2.181734381,23.67120334,0,survey
Full-Time Worker,Social,Transit,12,143.2528627,7.13,65.98675762,0,survey
Full-Time Worker,Social,Transit,13,135.059857,4.616824314,32.24572252,0,survey
Full-Time Worker,Social,Transit,14,584.1463265,12.48244593,40.04813921,0,survey
Full-Time Worker,Social,Transit,15,585.3413395,9.186140227,41.60356331,0,survey
Full-Time Worker,Social,Transit,16,2660.33256,13.84445616,44.94210349,0,survey
Full-Time Worker,Social,Transit,17,2610.755463,7.398403554,32.69619852,0,survey
Full-Time Worker,Social,Transit,18,3425.605296,11.77273169,51.85977919,0,survey
Full-Time Worker,Social,Transit,19,193.848697,3.460359203,29.87550469,0,survey
Full-Time Worker,Social,Transit,20,113.8211844,3.59,23.2640568,0,survey
Full-Time Worker,Social,Transit,21,52.91552186,1.38,18.30237114,0,survey
Full-Time Worker,Social,Transit,22,60.54396399,2.48,22.01212116,0,survey
Full-Time Worker,Social,Transit,23,113.8211844,3.69,21.93295075,0,survey
Full-Time Worker,Social,Walk,3,521.7855284,0.193351796,3.867035922,0,survey
Full-Time Worker,Social,Walk,4,1525.180246,1.129956304,22.59912609,0,survey
Full-Time Worker,Social,Walk,5,4295.073963,1.241426541,24.82853083,0,survey
Full-Time Worker,Social,Walk,6,11002.97413,1.027677231,20.56418156,0,survey
Full-Time Worker,Social,Walk,7,6535.864081,0.801811255,16.0362251,0,survey
