,toexpfac,tautodist,tautotime,duration,psexpfac,pptyp,pdpurp,tmodetp,tardest_hr,district_name,lat_district,lon_district,source
787,580.433131,2.710165152,9.990461584,130,340955.6821,Part-Time Worker,Personal Business,HOV2,15,East Side,47.611097,-122.144813,survey
788,201.6246942,19.755,34.275,170,340955.6821,Part-Time Worker,Personal Business,HOV2,19,East Side,47.611097,-122.144813,survey
789,128.4017842,17.345,23.89,50,340955.6821,Part-Time Worker,Personal Business,HOV2,20,East Side,47.611097,-122.144813,survey
790,298.2706531,1.803542424,7.293126623,55,340955.6821,Part-Time Worker,Personal Business,HOV3+,14,East Side,47.611097,-122.144813,survey
791,628.8354595,0.509282955,3.549778206,50,340955.6821,Part-Time Worker,Personal Business,HOV3+,15,East Side,47.611097,-122.144813,survey
792,620.9349508,4.42,13.14,165,340955.6821,Part-Time Worker,Personal Business,HOV3+,18,East Side,47.611097,-122.144813,survey
793,665.8775264,3.143994886,10.38366378,70,340955.6821,Part-Time Worker,Personal Business,SOV,8,East Side,47.611097,-122.144813,survey
794,751.3804307,6.344329924,16.17513375,225,340955.6821,Part-Time Worker,Personal Business,SOV,9,East Side,47.611097,-122.144813,survey
795,437.6609334,5.0825,14.3725,167.5,340955.6821,Part-Time Worker,Personal Business,SOV,10,East Side,47.611097,-122.144813,survey
796,368.7506816,10.165,24.435,115,340955.6821,Part-Time Worker,Personal Business,SOV,11,East Side,47.611097,-122.144813,survey
797,121.8028063,0.579924242,4.349431818,80,340955.6821,Part-Time Worker,Personal Business,SOV,12,East Side,47.611097,-122.144813,survey
798,191.1426736,66.48,109.455,405,340955.6821,Part-Time Worker,Personal Business,SOV,13,East Side,47.611097,-122.144813,survey
799,1174.616131,2.272900189,8.903900633,82.5,340955.6821,Part-Time Worker,Personal Business,SOV,14,East Side,47.611097,-122.144813,survey
800,226.6253749,2.991884343,9.71611939,110,340955.6821,Part-Time Worker,Personal Business,SOV,18,East Side,47.611097,-122.144813,survey
801,502.3312378,3.200773295,13.39344233,90,340955.6821,Part-Time Worker,Personal Business,Transit,13,East Side,47.611097,-122.144813,survey
802,751.0986268,0.540782828,3.396116162,65,340955.6821,Part-Time Worker,Personal Business,Walk,11,East Side,47.611097,-122.144813,survey
803,247.060322,0.446215278,3.249258523,75,340955.6821,Part-Time Worker,Personal Business,Walk,16,East Side,47.611097,-122.144813,survey
804,729.140623,2.749886364,10.7340155,465,340955.6821,Part-Time Worker,School,HOV2,7,East Side,47.611097,-122.144813,survey
805,285.7914912,1.784126136,8.539808436,135,340955.6821,Part-Time Worker,School,HOV2,9,East Side,47.611097,-122.144813,survey
806,285.7914912,1.784126136,9.030182287,145,340955.6821,Part-Time Worker,School,HOV2,13,East Side,47.611097,-122.144813,survey
807,566.7938325,9.205,22.63,180,340955.6821,Part-Time Worker,School,HOV3+,16,East Side,47.611097,-122.144813,survey
808,275.096032,11.29,21.955,565,340955.6821,Part-Time Worker,School,HOV3+,17,East Side,47.611097,-122.144813,survey
809,3525.7012,8.372268056,19.82512563,353.3333333,340955.6821,Part-Time Worker,School,SOV,6,East Side,47.611097,-122.144813,survey
810,768.325094,10.2746923,25.64498551,432.5,340955.6821,Part-Time Worker,School,SOV,7,East Side,47.611097,-122.144813,survey
811,464.2969858,9.3425,27.855,347.5,340955.6821,Part-Time Worker,School,SOV,8,East Side,47.611097,-122.144813,survey
812,123.3602387,4.165,11.05,300,340955.6821,Part-Time Worker,School,SOV,9,East Side,47.611097,-122.144813,survey
813,292.4775721,2.897422412,9.567006754,192.5,340955.6821,Part-Time Worker,School,SOV,10,East Side,47.611097,-122.144813,survey
814,214.2800175,10.515,23.46,635,340955.6821,Part-Time Worker,School,SOV,12,East Side,47.611097,-122.144813,survey
815,285.3216649,4.12,11.91,235,340955.6821,Part-Time Worker,School,SOV,18,East Side,47.611097,-122.144813,survey
816,388.6859393,10.77,26.82,665,340955.6821,Part-Time Worker,School,Transit,8,East Side,47.611097,-122.144813,survey
817,1612.56018,6.535,15.97666667,185,340955.6821,Part-Time Worker,Shop,HOV2,10,East Side,47.611097,-122.144813,survey
818,402.769294,10.33944659,16.90436668,145,340955.6821,Part-Time Worker,Shop,HOV2,11,East Side,47.611097,-122.144813,survey
819,1831.579181,1.575777273,7.499532576,70,340955.6821,Part-Time Worker,Shop,HOV2,12,East Side,47.611097,-122.144813,survey
820,38.3193439,0.380113636,3.033455882,15,340955.6821,Part-Time Worker,Shop,HOV2,17,East Side,47.611097,-122.144813,survey
821,620.9349508,3.013977841,10.45149594,70,340955.6821,Part-Time Worker,Shop,HOV3+,13,East Side,47.611097,-122.144813,survey
822,329.4975601,0.66095,4.329701449,35,340955.6821,Part-Time Worker,Shop,HOV3+,18,East Side,47.611097,-122.144813,survey
823,371.5189417,7.305,19.2,85,340955.6821,Part-Time Worker,Shop,SOV,6,East Side,47.611097,-122.144813,survey
824,305.1499836,6.67,14.89,95,340955.6821,Part-Time Worker,Shop,SOV,9,East Side,47.611097,-122.144813,survey
825,659.4525319,5.3175,14.995,90,340955.6821,Part-Time Worker,Shop,SOV,10,East Side,47.611097,-122.144813,survey
826,304.9760554,1.174229167,6.377925168,20,340955.6821,Part-Time Worker,Shop,SOV,11,East Side,47.611097,-122.144813,survey
827,1915.871407,4.762970303,12.97209872,129,340955.6821,Part-Time Worker,Shop,SOV,12,East Side,47.611097,-122.144813,survey
828,595.3238037,3.456467803,11.90016166,97.5,340955.6821,Part-Time Worker,Shop,SOV,13,East Side,47.611097,-122.144813,survey
829,103.3345816,0.440776515,3.557605433,25,340955.6821,Part-Time Worker,Shop,SOV,14,East Side,47.611097,-122.144813,survey
830,1117.016872,2.268775547,7.775193052,38.33333333,340955.6821,Part-Time Worker,Shop,SOV,15,East Side,47.611097,-122.144813,survey
831,840.7096332,0.857802652,6.409353887,82.5,340955.6821,Part-Time Worker,Shop,SOV,17,East Side,47.611097,-122.144813,survey
832,697.8591523,1.041193182,5.426698864,65,340955.6821,Part-Time Worker,Shop,Transit,9,East Side,47.611097,-122.144813,survey
833,358.0666738,0.495863131,2.737366878,50,340955.6821,Part-Time Worker,Shop,Transit,18,East Side,47.611097,-122.144813,survey
834,1005.449251,0.764204545,6.144204545,80,340955.6821,Part-Time Worker,Shop,Walk,13,East Side,47.611097,-122.144813,survey
835,149.319089,0.479321212,2.582658373,65,340955.6821,Part-Time Worker,Shop,Walk,18,East Side,47.611097,-122.144813,survey
836,435.9450267,0.56969697,3.861279461,60,340955.6821,Part-Time Worker,Social,Bike,10,East Side,47.611097,-122.144813,survey
837,704.1870698,0.487310606,3.707041396,45,340955.6821,Part-Time Worker,Social,HOV2,7,East Side,47.611097,-122.144813,survey
838,106.0571234,0.579527273,4.878810994,75,340955.6821,Part-Time Worker,Social,HOV2,8,East Side,47.611097,-122.144813,survey
839,1688.594594,1.687782955,6.598954667,225,340955.6821,Part-Time Worker,Social,HOV2,14,East Side,47.611097,-122.144813,survey
840,106.0571234,0.9567,4.880089904,55,340955.6821,Part-Time Worker,Social,HOV2,16,East Side,47.611097,-122.144813,survey
841,885.1484964,22.39,34.0075,290,340955.6821,Part-Time Worker,Social,HOV2,17,East Side,47.611097,-122.144813,survey
842,281.6166924,22.025,42.575,255,340955.6821,Part-Time Worker,Social,HOV2,18,East Side,47.611097,-122.144813,survey
843,451.6458524,22.06,36.265,270,340955.6821,Part-Time Worker,Social,HOV2,19,East Side,47.611097,-122.144813,survey
844,581.7400537,18.32,29.05,130,340955.6821,Part-Time Worker,Social,HOV3+,11,East Side,47.611097,-122.144813,survey
845,298.2706531,3.29,12.995,120,340955.6821,Part-Time Worker,Social,HOV3+,18,East Side,47.611097,-122.144813,survey
846,121.8028063,5.04,13.405,105,340955.6821,Part-Time Worker,Social,SOV,6,East Side,47.611097,-122.144813,survey
847,90.23593163,2.158623611,8.453856485,180,340955.6821,Part-Time Worker,Social,SOV,9,East Side,47.611097,-122.144813,survey
848,340.9978108,21.0075,41.54,242.5,340955.6821,Part-Time Worker,Social,SOV,10,East Side,47.611097,-122.144813,survey
849,497.8376911,1.906855303,6.85972622,80,340955.6821,Part-Time Worker,Social,SOV,11,East Side,47.611097,-122.144813,survey
850,269.7144179,4.405,13.855,195,340955.6821,Part-Time Worker,Social,SOV,12,East Side,47.611097,-122.144813,survey
851,333.6813733,5.19,14.17,75,340955.6821,Part-Time Worker,Social,SOV,13,East Side,47.611097,-122.144813,survey
852,646.2652622,10.27333333,29.30333333,213.3333333,340955.6821,Part-Time Worker,Social,SOV,16,East Side,47.611097,-122.144813,survey
853,269.7144179,4.405,13.915,255,340955.6821,Part-Time Worker,Social,SOV,17,East Side,47.611097,-122.144813,survey
854,886.2356416,2.9946875,11.10673864,180,340955.6821,Part-Time Worker,Social,SOV,18,East Side,47.611097,-122.144813,survey
855,1440.102245,5.441117235,13.58963795,101.25,340955.6821,Part-Time Worker,Social,SOV,19,East Side,47.611097,-122.144813,survey
856,103.3345816,6.175,16.18,1335,340955.6821,Part-Time Worker,Social,SOV,23,East Side,47.611097,-122.144813,survey
857,228.4144806,1.754109091,6.913253476,45,340955.6821,Part-Time Worker,Social,Walk,7,East Side,47.611097,-122.144813,survey
858,620.9349508,0.129734848,0.860967631,85,340955.6821,Part-Time Worker,Social,Walk,8,East Side,47.611097,-122.144813,survey
859,313.1982895,3.055,12.895,90,340955.6821,Part-Time Worker,Social,Walk,9,East Side,47.611097,-122.144813,survey
860,118.9646327,0.815324621,4.634230175,90,340955.6821,Part-Time Worker,Social,Walk,11,East Side,47.611097,-122.144813,survey
861,751.0986268,1.105271465,13.053256,50,340955.6821,Part-Time Worker,Social,Walk,15,East Side,47.611097,-122.144813,survey
862,729.1377284,0.433157576,3.350931667,46.66666667,340955.6821,Part-Time Worker,Social,Walk,19,East Side,47.611097,-122.144813,survey
863,1182.52987,19.585,48.81,720,340955.6821,Part-Time Worker,Work,Bike,7,East Side,47.611097,-122.144813,survey
864,432.9559266,19.985,41.85,490,340955.6821,Part-Time Worker,Work,HOV2,8,East Side,47.611097,-122.144813,survey
865,1738.806991,10.62166667,23.47333333,240,340955.6821,Part-Time Worker,Work,HOV2,10,East Side,47.611097,-122.144813,survey
866,818.8525053,3.315684722,11.13070942,270,340955.6821,Part-Time Worker,Work,HOV2,13,East Side,47.611097,-122.144813,survey
867,180.914632,1.5648,8.187791083,235,340955.6821,Part-Time Worker,Work,HOV2,14,East Side,47.611097,-122.144813,survey
868,1606.171189,5.8275,17.43,305,340955.6821,Part-Time Worker,Work,HOV3+,8,East Side,47.611097,-122.144813,survey
869,56.13887609,12.495,28.575,170,340955.6821,Part-Time Worker,Work,HOV3+,9,East Side,47.611097,-122.144813,survey
870,1280.721477,0.382900379,4.591544618,280,340955.6821,Part-Time Worker,Work,HOV3+,10,East Side,47.611097,-122.144813,survey
871,38.3193439,3.71,14.595,130,340955.6821,Part-Time Worker,Work,HOV3+,15,East Side,47.611097,-122.144813,survey
872,647.8666076,14.87,29.04,685,340955.6821,Part-Time Worker,Work,SOV,6,East Side,47.611097,-122.144813,survey
873,804.3685155,7.02875,18.90625,462.5,340955.6821,Part-Time Worker,Work,SOV,7,East Side,47.611097,-122.144813,survey
874,6791.232485,9.758765783,22.78286059,518.75,340955.6821,Part-Time Worker,Work,SOV,8,East Side,47.611097,-122.144813,survey
875,2346.342719,11.9545,27.199,456,340955.6821,Part-Time Worker,Work,SOV,9,East Side,47.611097,-122.144813,survey
876,1536.350108,16.68375,31.1,338.75,340955.6821,Part-Time Worker,Work,SOV,10,East Side,47.611097,-122.144813,survey
877,1317.578789,6.020482355,16.22322572,302.5,340955.6821,Part-Time Worker,Work,SOV,11,East Side,47.611097,-122.144813,survey
878,636.3608532,11.73333333,25.64833333,460,340955.6821,Part-Time Worker,Work,SOV,12,East Side,47.611097,-122.144813,survey
879,613.3817696,16,31.035,343.3333333,340955.6821,Part-Time Worker,Work,SOV,13,East Side,47.611097,-122.144813,survey
880,1750.905662,6.743333333,17.485,316.6666667,340955.6821,Part-Time Worker,Work,SOV,14,East Side,47.611097,-122.144813,survey
881,898.3204061,7.351861111,17.80384391,338.75,340955.6821,Part-Time Worker,Work,SOV,15,East Side,47.611097,-122.144813,survey
882,1447.295019,6.241385884,16.62539985,215,340955.6821,Part-Time Worker,Work,SOV,16,East Side,47.611097,-122.144813,survey
883,1098.526292,4.473421717,11.3590866,206.6666667,340955.6821,Part-Time Worker,Work,SOV,17,East Side,47.611097,-122.144813,survey
884,190.9672702,8.37,21.74,140,340955.6821,Part-Time Worker,Work,SOV,18,East Side,47.611097,-122.144813,survey
885,92.10829058,23.12,45.325,730,340955.6821,Part-Time Worker,Work,Transit,5,East Side,47.611097,-122.144813,survey
886,580.433131,9.315,18.745,500,340955.6821,Part-Time Worker,Work,Transit,7,East Side,47.611097,-122.144813,survey
887,51.90547943,16.855,29.365,530,340955.6821,Part-Time Worker,Work,Transit,8,East Side,47.611097,-122.144813,survey
888,126.2416366,13.46,24.1,535,340955.6821,Part-Time Worker,Work,Transit,9,East Side,47.611097,-122.144813,survey
889,697.8591523,8.515,19.665,585,340955.6821,Part-Time Worker,Work,Transit,13,East Side,47.611097,-122.144813,survey
890,318.9275028,0.254370455,1.792155475,445,340955.6821,Part-Time Worker,Work,Walk,8,East Side,47.611097,-122.144813,survey
891,51.84219156,0.121969697,0.973366013,275,340955.6821,Part-Time Worker,Work,Walk,14,East Side,47.611097,-122.144813,survey
892,620.9349508,0.123295455,0.818233471,185,340955.6821,Part-Time Worker,Work,Walk,17,East Side,47.611097,-122.144813,survey
893,97.38586954,4.51,13.455,335,111478.9356,University Student,Escort,HOV2,8,East Side,47.611097,-122.144813,survey
894,5.55375,4.29,14.445,70,111478.9356,University Student,Escort,HOV2,16,East Side,47.611097,-122.144813,survey
895,481.7580285,1.918084533,9.740677869,20,111478.9356,University Student,Escort,HOV2,17,East Side,47.611097,-122.144813,survey
896,334.4706232,7.54,20.52,450,111478.9356,University Student,Escort,HOV3+,14,East Side,47.611097,-122.144813,survey
897,231.6553862,3.73,13.955,140,111478.9356,University Student,Escort,HOV3+,17,East Side,47.611097,-122.144813,survey
898,5.1375,5.03,15.495,75,111478.9356,University Student,Meal,HOV2,16,East Side,47.611097,-122.144813,survey
899,368.2044462,6.33,20.345,105,111478.9356,University Student,Meal,HOV3+,16,East Side,47.611097,-122.144813,survey
900,334.4706232,2.540308965,9.113154247,70,111478.9356,University Student,Meal,HOV3+,18,East Side,47.611097,-122.144813,survey
901,4.59375,1.787114394,6.684009767,45,111478.9356,University Student,Meal,SOV,22,East Side,47.611097,-122.144813,survey
902,5.20125,5.165,17.38,285,111478.9356,University Student,Meal,Transit,18,East Side,47.611097,-122.144813,survey
903,184.1045598,0.239962121,2.263426495,30,111478.9356,University Student,Meal,Walk,12,East Side,47.611097,-122.144813,survey
904,4.59375,27.78,40.36,295,111478.9356,University Student,Personal Business,HOV2,19,East Side,47.611097,-122.144813,survey
905,4.88375,18.195,29.2,140,111478.9356,University Student,Personal Business,HOV3+,21,East Side,47.611097,-122.144813,survey
906,1571.682704,3.415,11.93,70,111478.9356,University Student,Personal Business,SOV,7,East Side,47.611097,-122.144813,survey
907,16.98625,12.065,28.095,230,111478.9356,University Student,Personal Business,SOV,9,East Side,47.611097,-122.144813,survey
908,4.59375,22.605,43.23,150,111478.9356,University Student,Personal Business,SOV,17,East Side,47.611097,-122.144813,survey
909,4.59375,3.455,12.885,115,111478.9356,University Student,Personal Business,SOV,18,East Side,47.611097,-122.144813,survey
910,24.97125,19.21,35.285,290,111478.9356,University Student,Personal Business,Transit,15,East Side,47.611097,-122.144813,survey
911,212.3475,1.961909848,8.764118408,920,111478.9356,University Student,School,HOV3+,13,East Side,47.611097,-122.144813,survey
912,212.3475,13.41,26.85,875,111478.9356,University Student,School,Park,8,East Side,47.611097,-122.144813,survey
913,707.2775,7.625,21.595,680,111478.9356,University Student,School,SOV,8,East Side,47.611097,-122.144813,survey
914,4.59375,13.79,40.46,620,111478.9356,University Student,School,SOV,9,East Side,47.611097,-122.144813,survey
915,5.1375,1.180004924,18.84365888,530,111478.9356,University Student,School,SOV,10,East Side,47.611097,-122.144813,survey
916,50.1025,20.92,36.5,240,111478.9356,University Student,School,SOV,11,East Side,47.611097,-122.144813,survey
917,427.1929278,6.465682323,18.85579905,496.6666667,111478.9356,University Student,School,SOV,13,East Side,47.611097,-122.144813,survey
918,163.1505037,5.185692487,14.18920492,352.5,111478.9356,University Student,School,SOV,15,East Side,47.611097,-122.144813,survey
919,367.047439,9.135,21.1325,645,111478.9356,University Student,School,SOV,17,East Side,47.611097,-122.144813,survey
920,15.3,2.42083125,8.329935586,815,111478.9356,University Student,School,SOV,18,East Side,47.611097,-122.144813,survey
921,15.30875,4.99,14.125,255,111478.9356,University Student,School,SOV,20,East Side,47.611097,-122.144813,survey
922,212.3475,1.961909848,8.764118408,470,111478.9356,University Student,School,Transit,12,East Side,47.611097,-122.144813,survey
923,587.8950259,1.765132576,7.975167448,45,111478.9356,University Student,Shop,HOV2,10,East Side,47.611097,-122.144813,survey
924,605.0751605,1.14889697,4.782097127,65,111478.9356,University Student,Shop,SOV,11,East Side,47.611097,-122.144813,survey
925,720.1118893,1.684111616,5.99902481,30,111478.9356,University Student,Shop,SOV,12,East Side,47.611097,-122.144813,survey
926,14.2525,14.09,26.31,280,111478.9356,University Student,Shop,Transit,17,East Side,47.611097,-122.144813,survey
927,16.16,27.525,42.245,285,111478.9356,University Student,Social,HOV2,13,East Side,47.611097,-122.144813,survey
928,212.3475,2.562758838,11.53717064,145,111478.9356,University Student,Social,HOV2,14,East Side,47.611097,-122.144813,survey
929,5.55375,17.845,20.805,375,111478.9356,University Student,Social,HOV2,15,East Side,47.611097,-122.144813,survey
930,587.8950259,0.517243687,2.814276337,180,111478.9356,University Student,Social,HOV2,18,East Side,47.611097,-122.144813,survey
931,155.7045902,3.255,9.51,95,111478.9356,University Student,Social,SOV,7,East Side,47.611097,-122.144813,survey
932,83.01755329,18.225,21.715,155,111478.9356,University Student,Social,SOV,12,East Side,47.611097,-122.144813,survey
933,22.97875,23.825,40.92,270,111478.9356,University Student,Social,SOV,13,East Side,47.611097,-122.144813,survey
934,150.3093835,3.855,11.05,70,111478.9356,University Student,Social,SOV,17,East Side,47.611097,-122.144813,survey
935,178.0188745,16.535,31.03333333,265,111478.9356,University Student,Social,SOV,18,East Side,47.611097,-122.144813,survey
936,155.9034665,6.01,18.065,175,111478.9356,University Student,Social,SOV,19,East Side,47.611097,-122.144813,survey
937,231.6553862,0.669498864,5.078832777,35,111478.9356,University Student,Social,Walk,8,East Side,47.611097,-122.144813,survey
938,620.9321429,0.160984848,1.799580628,45,111478.9356,University Student,Social,Walk,14,East Side,47.611097,-122.144813,survey
939,85.71551313,0.467089773,5.072812183,30,111478.9356,University Student,Social,Walk,17,East Side,47.611097,-122.144813,survey
940,78.94368214,11.66,26.3475,680,111478.9356,University Student,Work,Bike,7,East Side,47.611097,-122.144813,survey
941,155.9034665,13.09,29.66,515,111478.9356,University Student,Work,Bike,9,East Side,47.611097,-122.144813,survey
942,91.66346285,18.73,34.55,717.5,111478.9356,University Student,Work,HOV2,7,East Side,47.611097,-122.144813,survey
943,85.71551313,12.655,27.775,540,111478.9356,University Student,Work,HOV2,8,East Side,47.611097,-122.144813,survey
944,176.6468623,21.215,40.09,760,111478.9356,University Student,Work,HOV3+,6,East Side,47.611097,-122.144813,survey
945,303.0118328,24.175,50.505,697.5,111478.9356,University Student,Work,HOV3+,7,East Side,47.611097,-122.144813,survey
946,268.5551419,29.44,56.7,670,111478.9356,University Student,Work,HOV3+,8,East Side,47.611097,-122.144813,survey
947,5.55375,15.05,23.83,545,111478.9356,University Student,Work,HOV3+,12,East Side,47.611097,-122.144813,survey
948,184.1045598,16.245,32.245,555,111478.9356,University Student,Work,Other,10,East Side,47.611097,-122.144813,survey
949,968.6242306,31.45529343,51.76896243,608.3333333,111478.9356,University Student,Work,SOV,6,East Side,47.611097,-122.144813,survey
950,673.6366075,11.02953489,25.96899756,593.3333333,111478.9356,University Student,Work,SOV,7,East Side,47.611097,-122.144813,survey
951,396.9058828,13.02487292,23.71575596,756.25,111478.9356,University Student,Work,SOV,8,East Side,47.611097,-122.144813,survey
952,32.0225,9.589877778,18.60695812,405,111478.9356,University Student,Work,SOV,9,East Side,47.611097,-122.144813,survey
953,15.73625,9.755,28.595,530,111478.9356,University Student,Work,SOV,10,East Side,47.611097,-122.144813,survey
954,1136.149408,13.995,34.47,477.5,111478.9356,University Student,Work,SOV,11,East Side,47.611097,-122.144813,survey
955,251.6071461,18.025,34.59,220,111478.9356,University Student,Work,SOV,12,East Side,47.611097,-122.144813,survey
956,109.944357,9.51,27.47,170,111478.9356,University Student,Work,SOV,15,East Side,47.611097,-122.144813,survey
957,171.2498366,18.89,40.87,450,111478.9356,University Student,Work,SOV,17,East Side,47.611097,-122.144813,survey
958,1290.860167,11.585,29.175,840,111478.9356,University Student,Work,Transit,6,East Side,47.611097,-122.144813,survey
959,108.589735,17.6075,39.1,675,111478.9356,University Student,Work,Transit,8,East Side,47.611097,-122.144813,survey
960,5.1375,15.75,19.745,610,111478.9356,University Student,Work,Transit,9,East Side,47.611097,-122.144813,survey
961,113.4959683,5.63,16.25,630,111478.9356,University Student,Work,Transit,11,East Side,47.611097,-122.144813,survey
962,15.3,2.56459596,8.004622394,575,111478.9356,University Student,Work,Transit,12,East Side,47.611097,-122.144813,survey
963,5.20125,5.26,14.14,525,111478.9356,University Student,Work,Transit,13,East Side,47.611097,-122.144813,survey
964,4.59375,12.76,36.025,735,111478.9356,University Student,Work,Transit,14,East Side,47.611097,-122.144813,survey
965,274.4971905,0.601582955,3.724288953,445,111478.9356,University Student,Work,Walk,15,East Side,47.611097,-122.144813,survey
966,697.040625,3.14,15.43,595,271697.4896,Child Age 0-4,Escort,HOV2,7,North Seattle-Shoreline,47.717471,-122.338958,survey
967,139.3295,1.495196717,11.83250399,567.5,271697.4896,Child Age 0-4,Escort,HOV2,8,North Seattle-Shoreline,47.717471,-122.338958,survey
968,638.709125,2.187120644,11.46618994,230,271697.4896,Child Age 0-4,Escort,HOV2,9,North Seattle-Shoreline,47.717471,-122.338958,survey
969,353.943,1.599784596,8.943374127,100,271697.4896,Child Age 0-4,Escort,HOV2,18,North Seattle-Shoreline,47.717471,-122.338958,survey
970,749.619,4.64,15.575,205,271697.4896,Child Age 0-4,Escort,HOV3+,8,North Seattle-Shoreline,47.717471,-122.338958,survey
971,245.878125,0.738544823,7.647295942,45,271697.4896,Child Age 0-4,Meal,HOV2,17,North Seattle-Shoreline,47.717471,-122.338958,survey
972,61.585125,6.62,25.23,185,271697.4896,Child Age 0-4,Meal,HOV3+,14,North Seattle-Shoreline,47.717471,-122.338958,survey
973,100.606625,1.821175442,9.04491322,65,271697.4896,Child Age 0-4,Meal,HOV3+,19,North Seattle-Shoreline,47.717471,-122.338958,survey
974,134.158625,1.658952525,15.32289258,55,271697.4896,Child Age 0-4,Meal,Walk,6,North Seattle-Shoreline,47.717471,-122.338958,survey
975,41.656,0.188825758,2.026729798,20,271697.4896,Child Age 0-4,Meal,Walk,7,North Seattle-Shoreline,47.717471,-122.338958,survey
976,357.8155,0.446720833,4.078755435,45,271697.4896,Child Age 0-4,Meal,Walk,15,North Seattle-Shoreline,47.717471,-122.338958,survey
977,357.8155,3.135,12.725,230,271697.4896,Child Age 0-4,Personal Business,HOV2,8,North Seattle-Shoreline,47.717471,-122.338958,survey
978,489.733875,4.2,13.865,120,271697.4896,Child Age 0-4,Personal Business,HOV2,11,North Seattle-Shoreline,47.717471,-122.338958,survey
979,318.358,5.576404735,17.21057837,165,271697.4896,Child Age 0-4,Personal Business,HOV3+,9,North Seattle-Shoreline,47.717471,-122.338958,survey
980,131.899875,3.85,16.095,275,271697.4896,Child Age 0-4,Personal Business,HOV3+,10,North Seattle-Shoreline,47.717471,-122.338958,survey
981,479.73575,7.345,19.38,90,271697.4896,Child Age 0-4,Personal Business,HOV3+,11,North Seattle-Shoreline,47.717471,-122.338958,survey
982,354.377,1.035103819,6.596319821,52.5,271697.4896,Child Age 0-4,Personal Business,HOV3+,14,North Seattle-Shoreline,47.717471,-122.338958,survey
983,313.2605,4.58020303,15.66818977,51.66666667,271697.4896,Child Age 0-4,Personal Business,HOV3+,15,North Seattle-Shoreline,47.717471,-122.338958,survey
984,319.734,0.83062803,5.640066872,25,271697.4896,Child Age 0-4,Personal Business,HOV3+,16,North Seattle-Shoreline,47.717471,-122.338958,survey
985,630.1495,2.557277904,9.999646005,60,271697.4896,Child Age 0-4,Personal Business,HOV3+,18,North Seattle-Shoreline,47.717471,-122.338958,survey
986,78.30525,0.146590909,3.251652893,105,271697.4896,Child Age 0-4,Personal Business,Walk,9,North Seattle-Shoreline,47.717471,-122.338958,survey
987,327.843625,1.690162374,8.129369945,80,271697.4896,Child Age 0-4,Personal Business,Walk,10,North Seattle-Shoreline,47.717471,-122.338958,survey
988,33.981625,0.328033333,2.965968056,35,271697.4896,Child Age 0-4,Personal Business,Walk,11,North Seattle-Shoreline,47.717471,-122.338958,survey
989,177.455,0.254779545,3.134896146,30,271697.4896,Child Age 0-4,Personal Business,Walk,12,North Seattle-Shoreline,47.717471,-122.338958,survey
990,735.806875,5.699511806,17.827995,585,271697.4896,Child Age 0-4,School,HOV2,7,North Seattle-Shoreline,47.717471,-122.338958,survey
991,966.165375,2.915620794,13.17202219,601.25,271697.4896,Child Age 0-4,School,HOV2,8,North Seattle-Shoreline,47.717471,-122.338958,survey
992,685.389875,6.458333333,18.38166667,298.3333333,271697.4896,Child Age 0-4,School,HOV2,9,North Seattle-Shoreline,47.717471,-122.338958,survey
993,205.854875,5.06,19.16,400,271697.4896,Child Age 0-4,School,HOV2,11,North Seattle-Shoreline,47.717471,-122.338958,survey
994,718.0115,1.744543813,8.269854356,347.5,271697.4896,Child Age 0-4,School,HOV3+,7,North Seattle-Shoreline,47.717471,-122.338958,survey
995,956.45,2.551929751,11.38587544,535.625,271697.4896,Child Age 0-4,School,HOV3+,8,North Seattle-Shoreline,47.717471,-122.338958,survey
996,436.730875,2.135625989,10.02602149,442.5,271697.4896,Child Age 0-4,School,HOV3+,9,North Seattle-Shoreline,47.717471,-122.338958,survey
997,401.25625,3.255,12.01,35,271697.4896,Child Age 0-4,School,HOV3+,14,North Seattle-Shoreline,47.717471,-122.338958,survey
998,184.7375,0.33657904,2.517992255,919,271697.4896,Child Age 0-4,School,Other,8,North Seattle-Shoreline,47.717471,-122.338958,survey
999,399.320125,0.692594697,5.896949134,265,271697.4896,Child Age 0-4,School,Walk,8,North Seattle-Shoreline,47.717471,-122.338958,survey
1000,177.455,0.254779545,3.134896146,215,271697.4896,Child Age 0-4,School,Walk,9,North Seattle-Shoreline,47.717471,-122.338958,survey
1001,69.0315,1.096218434,5.713232546,75,271697.4896,Child Age 0-4,Shop,HOV2,11,North Seattle-Shoreline,47.717471,-122.338958,survey
1002,340.074375,0.686128535,4.969188946,155,271697.4896,Child Age 0-4,Shop,HOV2,13,North Seattle-Shoreline,47.717471,-122.338958,survey
1003,216.77575,5.81,24.525,110,271697.4896,Child Age 0-4,Shop,HOV2,17,North Seattle-Shoreline,47.717471,-122.338958,survey
1004,205.893,0.637690152,5.149164729,55,271697.4896,Child Age 0-4,Shop,HOV3+,9,North Seattle-Shoreline,47.717471,-122.338958,survey
1005,641.85575,3.487716667,11.85313845,82.5,271697.4896,Child Age 0-4,Shop,HOV3+,10,North Seattle-Shoreline,47.717471,-122.338958,survey
1006,271.778375,1.881722222,9.219039569,103.3333333,271697.4896,Child Age 0-4,Shop,HOV3+,13,North Seattle-Shoreline,47.717471,-122.338958,survey
